"S.No","Question Number","Question","Option A","Option B","Option C","Option D","Answer","Explanation"
"1","In 2019, how many motor vehicle crashes took place in the United States?","14.2 million","4.5 million","36,500","None of the above","1","Section 1.1, A, “United States National Data on Traffic Crash Injuries and Fatalities” states, “14.2 million motor vehicle crashes took place in 2019, causing 4.5 million injuries and 36,500 fatalities.”"
"369.","Difficulty hearing can make it more challenging to pick up on early auditory traffic cues.","True","False","","","1","Section 6.1, B, “Compensating for Hearing Loss” states, “Hearing loss can make it more challenging to pick up on early auditory traffic cues like emergency vehicles approaching and other vehicles using their horns or approaching your blind spot.”"
"370.","Extra mirrors or blind spot mirrors can help drivers with hearing loss adapt by expanding their visual field.","True","False","","","1","Section 6.1, B, “Compensating for Hearing Loss” states, “Installing extra mirrors or blind spot mirrors to add to your visual field can also help you adapt to hearing loss, allowing you to see more of what’s happening around you even when you can't hear your surroundings.”"
"371.","Arthritis can make it more difficult to grasp and turn the steering wheel while driving.","True","False","","","1","Section 6.1, C, “Compensating for Arthritis-Related Movement Limitations” states, “When driving with arthritis, you might find that weakened hands make it more difficult to grasp and turn the steering wheel.”"
"372.","Driving with someone else who can share the driving load is recommended for drivers with chronic arthritis.","True","False","","","1","Section 6.1, C, “Compensating for Arthritis-Related Movement Limitations” states, “If you must drive for long periods, consider driving with someone who can share the driving load.”"
"373.","What are some examples of external distractions mentioned in this lesson?","Engaging with in-car entertainment systems","A buzzing cell phone","A crying child","All of the above","4","Section 6.2, “How to Deal with Distractions While Driving” states, “One category of distractions is external distractions: events, objects, or people outside us that demand our attention while driving. Some common external distractions include a cell phone ringing or vibrating with incoming calls or messages, engaging with in-car entertainment systems, or addressing the needs of a child or pet in the back seat of the car.”"
"374.","Why is it important to address stress and emotional distress while driving?","Because failing to address them can increase the risk of accidents","Because doing so can help you get to your destination faster","Because it can reduce your carbon footprint","None of the above","1","Section 6.2, A, “Dealing with Stress and Emotional Distress While Driving” states, “Because stress and emotional distress can pose a significant distraction risk while driving, it's essential to acknowledge and address these negative emotions to reduce your risk of accidents.”"
"375.","Which of the following is NOT a coping strategy for dealing with stress and emotional distress while driving?","Plan ahead","Turn off your phone","Listen to calming music","Talk to a friend on the phone while driving","4","Section 6.2, A, “Dealing with Stress and Emotional Distress While Driving” states,“Here are some tips to stay calm and focused on the road, no matter what challenges you may encounter: Plan ahead . . . Listen to calming music . . . Turn off your phone.”"
"376.","How can deep breathing help relieve stress?","By immediately lowering blood pressure and heart rate","By reducing the number of external distractions","By making you less alert","None of the above","1","Section 6.2, A, “Dealing with Stress and Emotional Distress While Driving” states, “Use deep breathing to relieve stress: For example, breathe in for seven seconds, hold your breath for four seconds, and exhale for seven seconds. Doing this can immediately lower your blood pressure and heart rate to help you remain calm and focused.”"
"377.","What is a defensive driving course?","A course that teaches you how to drive aggressively","A course that teaches you how to improve your driving skills","A course that teaches you how to drive while sleep-deprived","","2","Section 6.2, A, “Dealing with Stress and Emotional Distress While Driving” states, “Consider taking a defensive driving course to improve your skills, increase your confidence, reduce anxiety, and improve your overall driving experience.”"
"378.","What is the recommended course of action if you find yourself getting too stressed or emotionally distressed to focus on driving?","Keep driving and try to stay focused","Pull over to a safe location and use calming techniques to return to a mental state where you can focus on driving","Call a friend or family member for support","Speed up to get to your destination faster","2","Section 6.2, A, “Dealing with Stress and Emotional Distress While Driving” states, “If you ever find yourself getting stressed or emotionally distressed to the point you cannot focus entirely on driving, this is a dangerous situation, and you should pull over as soon as it is safe to do so. Once you’re pulled over, you can use calming techniques like those listed above to return to a mental state where you can focus on driving.”"
